tweet,label,created_at,id
hp ip kipk enggak punya ip gara harga murah n duit nabung anying bukan wnya mampu banyak banget bilang kalo pakai ip enggak layak kipk makanya jadi takut,positif,2025-02-04 23:35:02+00:00,2993
tahun jadi maba tekpang unpad lolos kipk,negatif,2025-02-04 23:15:28+00:00,2994
waktu aku begini dulu sih nder cuman memang bukan prioritas terima kalau mau daftar dtks bakal lama sama biasa kalau daftar utbk kipk enggak data dtks bayar normal beda kalau data utbknya gratis,positif,2025-02-04 23:11:44+00:00,2995
nder sini daftar kipk,positif,2025-02-04 23:04:56+00:00,2996
teman - teman kalian daftar kipk aku mau daftar kayak enggak punya arah takut salah mending daftar nya sekarang apa enggak tunggu daftar utbk,positif,2025-02-04 22:57:28+00:00,2997
kalau daftar web akun kipk pas snbp enggak pakai kipk enggak masalah kan min,negatif,2025-02-04 22:56:32+00:00,2998
eh daftar dtks lama pol gas aku enggak tau soal kalau memang enggak daftar mau proses seleksi begini mending minta sktm tetap peluang terima kipk kok,positif,2025-02-04 22:48:40+00:00,2999
ptn teman teman mau tanya kan aku bikin akun kipk sana cantum nik aku data dtks nah kalau aku mau daftar dtks sih data otomatis ter update harus aku tunggu punya dtks baru daftar kipk terima kasiih,positif,2025-02-04 22:45:10+00:00,3000
kasihan jadi takut daftar kipk kuliah mahal nder kamu ceritain kalau anda kamu kuliah keteter ekonomi jadi apa daftar semangat,positif,2025-02-04 22:39:56+00:00,3001
sch ada sini ngisi berkas kipk bagi rencana pilih pesantren peluang lolos besar enggak notice me,positif,2025-02-04 22:15:08+00:00,3002
iya moga kipk,positif,2025-02-04 22:06:44+00:00,3003
tau kalau kipk uang saku juta per bulan,negatif,2025-02-04 22:05:56+00:00,3004
desil atas daftar kipk sial desil istighfar lihat,negatif,2025-02-04 21:27:03+00:00,3005
daftar sapa tau rejeki kamu banyak memang kayak enggak tau diri malah jadi anak kipk jadi enggak usah takut,negatif,2025-02-04 20:46:10+00:00,3006
ptn mau daftar akun kipk kok begini bukan terima pip,positif,2025-02-06 23:55:08+00:00,3007
mending buat nder kipk nya kalau nabung brti butuh primersekunder kamu cukup kan arti bukan kategori butuh,negatif,2025-02-06 23:51:45+00:00,3008
nder beli memang kipk kan banyak enggak tepat sasar,positif,2025-02-06 23:51:09+00:00,3009
aku walaupun bapak ku pns gaji atas juta jujur pengin banget kipk buat bayar kuliah gaji gede ukt malah enggak ngotak nder,positif,2025-02-06 23:50:01+00:00,3010
turut kalau kamu terima kipk sisi punya sempat nabung arti kurang tepat sasar sih soal aku rumah kosan khusus anak - anak kurang mampu terima kipk bahkan transport makan semester guna uang kipk tuh pas pas nder,positif,2025-02-06 23:46:57+00:00,3011
langsung daftar kak web soal tahun kolom isi data dtks atau enggak tuh sama banyak jangan lupa daftar ptn nya soal sinkronisasi akun kipk snpmb,positif,2025-02-06 23:46:17+00:00,3012
kamu nabung kipk buat beli iphone kamu balikin nder lebih butuh gagal lu daftar duluan,negatif,2025-02-06 23:44:15+00:00,3013
kak saran buat ambil course lain kamu harusny syukur luar sana banyak orang kelas tengah benar ngepress bayar sekolah adek bareng sama ukt lain makanya banyak mhs sering telat bayar ukt bahkan krs an enggak duit enggak terima kipk,positif,2025-02-06 23:42:35+00:00,3014
kalau turut tahan dulu tahan aku alumnus kipk baru beli ios lulus cari uang sendiri i mean kalau uang kipk kamu kamu tabung beli ios apa enggak lebih baik beli dulu urgensi apa ngomong-ngomong,negatif,2025-02-06 23:38:15+00:00,3015
beli deh banyak enggak usah dengar apa kata orang lagi sejak kapan kipk tepat sasar,negatif,2025-02-06 23:37:46+00:00,3016
kipk ambil atuh nder jangan nyia nyiapin sempat deh gratis kalau kerja pas lulus ambil enggak usah melulu sesuai jurus ambil pelatihannyingkatkan kompetensi,negatif,2025-02-06 23:37:11+00:00,3017
kalau nabung nya kipk memang kayak bagaimana kayal enggak tepat sasar kipk buat didik orang benar butuh harus malah makin kesini ytta,negatif,2025-02-06 23:31:57+00:00,3018
kalian bagaimana sama terima kipk user ios aku terima kipk kadang pengin nabung buat beli iphone takut bilang masa kipk hpnya iphone,positif,2025-02-06 23:30:05+00:00,3019
iya betull jadi kalo sekarang daftar akun kipk apa tinggal pas daftar utbk tinggal sinkronisasi,positif,2025-02-06 23:26:33+00:00,3020
min mau tanya daftar kipk tulis daftar dtks dokumen dukung nya arti bukti daftar dtks dinsos nah minta bukti nya syarat surat lengakpi kira kira berapa lama proses,positif,2025-02-06 23:09:26+00:00,3021
daftar kipk dulu kak baru snbp gampang sinkronisasi,positif,2025-02-06 22:34:39+00:00,3022
beasiswa cover uktbiaya hidup apa kipk aku gabolej daftar kipk huhu,positif,2025-02-06 22:32:57+00:00,3023
foto keluarga buat kipk lihat kaki enggak,positif,2025-02-08 23:45:48+00:00,3024
rata ekonomi eli sekolah top an no sertif alumni undip fakultas alumni unpad fakultas snbt tahun akhir enggak prodi sama buat kipk friendly bagus mana,positif,2025-02-08 23:42:26+00:00,3025
rata ekonomi eli sekolah top an no sertif alumni undip fakultas alumni unpad fakultas snbt tahun akhir enggak prodi sama buat kipk friendly bagus mana,positif,2025-02-08 23:34:56+00:00,3026
yaiya benar kak masa kipk hpnya iphone walaupun hasil nabung kurang tepat kak banding beli hp mending tuju nabungnya pakai buat lulus guna buka usaha usaha lancar baru deh beli hp apa kakak idam,positif,2025-02-08 23:33:09+00:00,3027
apa alhamdulillah sekarang kerja sesuai ingin kali pindahpindah tempat kerja sekarang mau lanjut kuliah coba kipk kalau enggak lolos mau ut sekali pikir baikbaik kontol jangan mentingin ingin kamu,positif,2025-02-08 23:28:06+00:00,3028
kamu pikir sendiri lah kontol gedek anjing sama orang kayak begini asal kamu tau monyet putus kuliah tahun kemarin garagara enggak lolos kipk sedih sakit hati waktu lihat orang tua mau minjem uang sodara uwa buat bayar ukt larang,negatif,2025-02-08 23:22:08+00:00,3029
sch apa tetap lanjut daftar kipk aku punya kip enggak data dtks kata kalau mau daftar dtks lama,positif,2025-02-08 23:20:09+00:00,3030
guna kipk model begini nih calon koruptor masa depan segala bukan hak ambil,negatif,2025-02-08 23:10:42+00:00,3031
universitas kena kasus korupsi pantas teman gue rank daftar fk sertif national ugm enggak lolos universitas nyata apply kipk jadi susah,negatif,2025-02-08 22:01:07+00:00,3032
better pakai buat produktif lain sih lagi luar sana bahkan nonpenerima kipk buat bayar ukt susah coba kamu pikir sendiri lah nder lagi replies harus jelas,negatif,2025-02-08 21:20:59+00:00,3033
ges mau tanya enggak masuk terus web kipk hp adek aku ngomong-ngomong kalau hp aku masuk sch,positif,2025-02-08 21:05:09+00:00,3034
punya kendala kayak begini enggak kipk nya,negatif,2025-02-08 20:58:28+00:00,3035
sekarang hp tuh jadi kbtuhan sekunder nder bukan barang mewah penting kamu tanggung jawab sama wajib kipk nilai minimum sama lulus tepat waktu,positif,2025-02-08 20:56:43+00:00,3036
muak banget anak kipk paksa pakai iphone padahal tengah atas hedon mulu teman,negatif,2025-02-08 20:24:13+00:00,3037
kuliah pakai kipk tumblr nya corkcicle hhhhhh,negatif,2025-02-08 19:32:01+00:00,3038
muuts kalian tau enggak kalau jalur mandiri ui amp ugm apply kipk kalau iya berapa persen ringan,negatif,2025-02-10 23:48:07+00:00,3039
sumpah murka banget sama orang jelas mampu pakai kipk eek banget kalau mampu enggak bakal mau urus kipk ribet banget begini,positif,2025-02-10 22:29:32+00:00,3040
harus kipk nyong biar main atlas,negatif,2025-02-10 17:57:12+00:00,3041
mau tanya kak web kipk aku data dtks pas cek sekolah kata nama enggak terus aku apa huhu pengin banget kipk,positif,2025-02-10 17:52:03+00:00,3042
kak mau tanya dong jadi akutu semigap jalur snbt rencana tahun mau utbk tahun lalu aku enggak daftar kipk enggak aku daftar kipk tahun,positif,2025-02-10 17:26:40+00:00,3043
kalau ikut snbt registrasi kipk sekarang,negatif,2025-02-10 17:22:42+00:00,3044
mok tanya tanya kipk genks,positif,2025-02-10 16:56:27+00:00,3045
kak dwi kalau misal udan final snbp duluan nah kipk belomm teh gapapaa,positif,2025-02-10 16:13:44+00:00,3046
kalau untirta amit amit enggak kipk nya gue kuliah duit mana,negatif,2025-02-10 16:07:23+00:00,3047
busuk kali hati tiap lihat story guna kipk,positif,2025-02-10 16:06:31+00:00,3048
pikir masuk universitas luar kota persentase terima nya kecil persentase kipk nya tinggi mamah enggak restuin keluar kota masuk untirta persentase kipk nya kecil mamah restu masuk untrita mending mana gue pikir banget,negatif,2025-02-10 16:05:51+00:00,3049
gap year tahun kemarin bikin kipk tahun daftar bagaimana,positif,2025-02-10 16:01:46+00:00,3050
tunggu sinkronisasi kipk dulu,positif,2025-02-10 15:53:39+00:00,3051
daftar kipk nya selesai dulu,positif,2025-02-10 15:51:02+00:00,3052
kak kalau final snbp kipk nya final sama kak,positif,2025-02-10 15:42:06+00:00,3053
menang aja aku enggak lanjut kalau benar kipk henti,positif,2025-02-12 23:59:58+00:00,3054
asli bikin sebel deh aku takut kalau benar kipk henti yaudah aku enggak capai gelar sarjana haha malah adem ayem denial,positif,2025-02-12 23:59:30+00:00,3055
memang nyata ekonomi jadi kendala utama anak - anak harus punya sempat buat dapat didik lebih baik jadi hilang sempat sistem kipk kurang ketat,positif,2025-02-12 23:59:25+00:00,3056
banyak lingkung kipk malah orang orang mampu manipulasi bukti surat terang mampu terus uang kipknya pakai buat pacar buat narasi orang pintar butuh beasiswa kalau kata bukan tepat debat soal,negatif,2025-02-12 23:59:22+00:00,3057
miris perintah enggak tau lemes aku mau kuliah cuma ngandelin harap beasiswa kipk eh malah begini,negatif,2025-02-12 23:57:51+00:00,3058
gas rencana batas kipk diilangin pns rumah stafsus kamu bisabisain buat tambah mau kamu apasih,positif,2025-02-12 23:57:44+00:00,3059
mana gue daftar snbp tinggal final soal mau daftar kipk dulu,positif,2025-02-12 23:57:37+00:00,3060
hahhh terus kipk sekarang smt bagaimana bangsat stres pikir sidang magang lanjut mikir sempro terus skripsi tambah pikir kipk bangsattt cekek sekali rakyat biar enggak tanggung,negatif,2025-02-12 23:57:37+00:00,3061
arti kipk tahun enggak terima daftar baru,positif,2025-02-12 23:57:32+00:00,3062
bentar gue baru bangun proses potong anggar kipk anjing,negatif,2025-02-12 23:57:24+00:00,3063
lah kipk bagaimana cuk batal,negatif,2025-02-12 23:57:23+00:00,3064
baru lho daftar kipk,positif,2025-02-12 23:56:41+00:00,3065
kalau kayak begini memang siapa kena imbas nya stres anjir kasihan sama pakai kipk benar sungguh mau kuliah,positif,2025-02-12 23:56:37+00:00,3066
sebel lihat kalau mbak enggak kekmya efisiensi perintah enggak bakal se ekstrim deh miris lihat anak anak kipk ancam enggak lanjut kuliah anggar potong sama,negatif,2025-02-12 23:56:11+00:00,3067
kalau kipk kena efisiensi terus bagaimana kuliah anjerrrr wowo bgsttt,negatif,2025-02-12 23:55:55+00:00,3068
fuck perintah mau all of you rot hell aku kuliah bagaimana kalau ukt naik kipk enggak dibayarin,positif,2025-02-12 23:55:15+00:00,3069
paaakkk nih ingat pak mosok efisiensi kipk segitu besar didik enggak jadi fokus utama sekarang pak prabs tahun,positif,2025-02-12 23:54:49+00:00,3070
timbang kena pangkas semua mending cabut cabutin orang mampu bayar kuliah pakai kipk anjir,negatif,2025-02-12 23:54:07+00:00,3071
tolak mangkas dana didik,positif,2025-02-14 23:47:29+00:00,3072
negara maju kembang pesat angka miskin turun salah satu rakyat didik,positif,2025-02-14 23:37:27+00:00,3073
omong sabar bukan anak kipk,negatif,2025-02-14 23:35:46+00:00,3074
ukt dinaikin kipk diberhentiin mana nih kata indonesia emas kalau anak muda distopin didik,negatif,2025-02-14 23:35:31+00:00,3075
kipk kata enggak jadi cabut,negatif,2025-02-14 23:32:35+00:00,3076
kak kalau final snbp enggak daftar kipk kemarin baru sempat bikin akun kipk doang keburu final snbp,positif,2025-02-14 23:32:23+00:00,3077
mungkin bukan sosok sempurna sangat jasa terima kipk moga makin banyak anak keluarga mampu sekolah kuliah,positif,2025-02-14 23:23:15+00:00,3078
tolak mangkas dana didik,positif,2025-02-14 23:21:44+00:00,3079
benar temenku kipk bayar ukt semester turun duit biasa masuk semester baru minta buat asih lapor uang ukt semester belum turun duit semester enggak,positif,2025-02-14 23:12:07+00:00,3080
sama enggak data dtks kipk muncul,positif,2025-02-14 23:07:24+00:00,3081
terima lpdp beberapa oknum terima kipk memang kurang syukur tamak kalian beri duit lebih cukup hedon ngeluh makin senang gue kalau lpdp sama kipk hapus minimal kasih atur baru ketat seleksi,positif,2025-02-16 23:56:09+00:00,3082
nyata mahasiswa bantu kipk tiap hari ngerokok sering dugem,positif,2025-02-16 23:55:56+00:00,3083
bagaimana nder aku lupa pokok tau aku punya akun kipk terus minta surat terang rt rw legalisir lurah camat terus upload web nya terus ngisi foto rumah,positif,2025-02-16 23:24:16+00:00,3084
lumayan loh misal uang saku anak lpdp potong besar anak aas daad sisgp mext chevening kalau misal mau buat nembel kipk anggep dollar per mahasiswa deh potong per bulan tara uang semester anak kipk,negatif,2025-02-16 20:39:40+00:00,3085
terima kipk enggak dapetnya bawah umr abang kecil banget padahal sama beasiswa perintah malah sekarang rumor bakal banyak enggak cair,positif,2025-02-16 19:51:13+00:00,3086
rek aku anak kipk aku kalau makan enggak pernah masak selalu beli wajar enggak kayak aku enggak bukan aku enggak level buat masak bagaimana cuma aku enggak sempat enggak masak jujur aku ovt soal huru hara lpj kip,positif,2025-02-16 18:20:39+00:00,3087
ambang miskin mah tuh anak - anak kipk ancam putus kuliah kagak punya duit abang,negatif,2025-02-16 17:49:34+00:00,3088
tebak sih mau lepas tangan soal rencana potong kipk tolol enggak crosscheck enggak mau aku salah gila,positif,2025-02-16 17:36:27+00:00,3089
kalian korban hoaks asli memang dungu dja kemenkeu baru usul bansos kipk efisien kalian makan hoaks kipk hapus bayang kalau presiden perintah sisir bansos tepat sasar hoaks buat kalian telan bahlul,negatif,2025-02-18 23:52:47+00:00,3090
kipk nya sayang,positif,2025-02-18 23:50:57+00:00,3091
bawa narasi trntang kipk kemarin bukan hoax boomer bahkan masuk youtube dpr pptnya yakali hoax jul jul,negatif,2025-02-18 23:01:17+00:00,3092
potong beasiswa kipk arti buat mungkin potong,negatif,2025-02-18 22:55:39+00:00,3093
curhat abang aku soal adeknya enggak beasiswa kipk tiada aku enggak erti respon bagaimana terus sisi posting hemat hidup frugal living,positif,2025-02-18 22:43:05+00:00,3094
sekali mau tanya misal kasus tahun ketrima kipk kemenag terus tahun ikut utbk daftar kipk kemdikbud arti enggak walaupun beda naung,positif,2025-02-18 22:36:43+00:00,3095
kipk mah sekali umur hidup kalau kuliah kipk terus mau undur diri kipk hangus enggak bakal daftar kipk,positif,2025-02-18 20:14:51+00:00,3096
no offense just gen ask tementemen kipk ikut suara isu efisiensi dasar sadar pribadi resah takut kipk cabut,negatif,2025-02-18 18:35:23+00:00,3097
lihat pas kipk kemarin baru deh muncul semua,positif,2025-02-18 18:03:13+00:00,3098
kalau telanjur its okay tetap isi data akun snbt reminder daftar snbt akun kipk dulu baru final snbt snpmb buat lolos snbp kuota kampus terima sedia biasa daftar kipk susul,positif,2025-02-18 17:59:22+00:00,3099
iya tenggat hari for what akun kipk kamu sinkronisasi daftar snbp lolos mungkin data calon terima kipk catat daftar snbp akun kipk nya dulu baru final snbp,positif,2025-02-18 17:57:18+00:00,3100
mungkin kok kalau kuota kipk kampus terima kamu kalau daftar susul daftar,negatif,2025-02-18 17:52:11+00:00,3101
arti daftar snbp baru urus kipk mungkin awal tetap bayar ukt cuma kalau aju kipk susul biasa kalau kuota kipk kampus banyak daftar mungkin terima,positif,2025-02-18 17:47:55+00:00,3102
sekarang enggak tau ikut kata orang tua hati sendiri satu sisi bingung kalau paksa kuliah bagaimana biaya nya harap besar kipk gadapet kipk enggak lanjut kuliah satu sisi kalau ikut kata gapyear,negatif,2025-02-20 17:15:08+00:00,3103
daftar kipk nama jurus formulir kipk nya,positif,2025-02-20 17:10:39+00:00,3104
where ribu beasiswa kalo sekarang kipk kena dampak efisiensi,negatif,2025-02-20 15:51:38+00:00,3105
jalan aku buat ikut snbt betul insyaallah aku mau guna kipk jadi ce cover bayar nya tinggal ajar doang aku pernah coba premium kak nah betul kakak ada kan jadi moga rezeki aku buat premium gratis biar sekali,positif,2025-02-20 15:32:43+00:00,3106
kayak lihat diri sendiri beda omong kayak bapak nder aku lolos snm uji ukt tinggi ekonomi turun enggak kipk andai mutar waktu mungkin aku bakal henti kuliah tepat umum kipk hidup jadi berat banget nder,negatif,2025-02-20 15:02:29+00:00,3107
maaff oot aku mau tanya dong guyss memang kalau snbp tuh misal orang pilih sama satu ngelampirin kipk ngelampirin kipk bakal lebih unggulin,positif,2025-02-20 14:55:02+00:00,3108
laporin enggak kipk potong pihak kampus,negatif,2025-02-20 14:54:06+00:00,3109
ness mau tanya khusus buat mahasiswa kipk luar konteks efisiensi anggar lain kira kipk semester genap bakal tetap cair maret malah mundur april soal semester genap kemarin cair telat bulan,negatif,2025-02-20 14:10:20+00:00,3110
moga aku lolos kipk moga kalian biru amin,positif,2025-02-20 13:59:18+00:00,3111
teman - teman kipk uang saku bulan apa enggak,negatif,2025-02-20 13:05:48+00:00,3112
teman gue cair kjmu kipk buat bayar ukt bingung khawatir kait ukt naik banyak asn bakal rumah pajak bakal lambung naik anjenggg,positif,2025-02-20 12:53:10+00:00,3113
jends sorry pagi pagi tanya begini kipk gagal cabut benar kan biasa cair kapan makasihh,negatif,2025-02-22 21:33:26+00:00,3114
awal maret lumayan cepat sih sekira cepat lebih baik mahasiswa enggak mungkin datang nangor minggu kuliah mulai maba benerbener andalin uang kipk enggak sempat siapin dana cadang enggak tau,positif,2025-02-22 16:56:48+00:00,3115
yakinin ortumu coba daftar kipk nder,positif,2025-02-22 16:42:10+00:00,3116
teman remove bub wahahaha senengnyaaa sindir sampai nikmat kipk poya poya,positif,2025-02-22 15:00:33+00:00,3117
kipk nya enggak cair,negatif,2025-02-22 14:29:04+00:00,3118
kak mau tanya formulir kipk muncul pilih prodi nya sama,positif,2025-02-22 13:33:46+00:00,3119
benar nder sama kaum kipk kadang pengin nonjokin orang dpet kipk bulan juta kemarin sarkasin orgnya langsung kicep,positif,2025-02-22 13:20:08+00:00,3120
kira anak kipk miskin semua,negatif,2025-02-22 13:14:43+00:00,3121
pas terima langsung rajin rajin tanya kipk aku kemarin tanya guru bk,positif,2025-02-22 12:49:34+00:00,3122
makan karmen dengar mahasiswa un er salah satu kipk jurus ep naik ukt kampus keren utama sih terima kipk tenang merespon hoo yaudah lebih rajin cari kerja freelance buat hidup beda mental,positif,2025-02-22 12:43:50+00:00,3123
kipk belah mana tuh enak benar diliatliat,positif,2025-02-22 12:40:13+00:00,3124
pad bantu ramai kasihan tementemen gantung sama kipk bahkan teman gue tadi menang bingung buat bayar kos makan kalau kipk telat cair,positif,2025-02-22 12:30:07+00:00,3125
gue bilang mundur bukan pesimis orang susah kayak kalo kuliah enggak kipk bakal ngosan nder mikir ongkos makan nugasprint butuh sandang layak sewa kost transportasi lain,negatif,2025-02-22 12:25:55+00:00,3126
apa sih maksud aku enggak punya bapak kipk,positif,2025-02-22 12:22:43+00:00,3127
kamu kipk era ordal sekarang jadi usahain kalau enggak ukt mu golong enggak sanggup ortumu saran sih mundur realistis beasiswa enggak terima maba minim alam kalau prestasi memang pakai ordal,positif,2025-02-22 12:22:35+00:00,3128
damn enggak enak banget jadi kaum tengah hidup pas pas begini bokap pns enggak aju kipk beasiswa perlu sktm beasiswa lain deh coba gagal bayar ukt perlu minjam and now hp jatuh mati total perlu ganti lcd perlu tunggu awal bulan,positif,2025-02-24 23:58:02+00:00,3129
semua tau polban aju kipk akan telat semester kemarin,negatif,2025-02-24 22:49:46+00:00,3130
kalau kipk bakal teracam cabut cuman hoax warga twitter coba cek banyak banget komen kayak begini akun grindraakun bahasa efisiensi tiktok,negatif,2025-02-24 20:06:33+00:00,3131
kemarin tri klasifikasi kata kpik enggak masuk efisiensi awal nya tuh memang efisiensi subyek didik terus orang ngeringkas dampak kalo efisiensi sektor didik apa kipk nah makanya buzzer bilang cont,positif,2025-02-24 20:05:11+00:00,3132
latar belakang ekonomi milik sirkel terima kipk ukt golong mobil punya usaha kolam air panas punya orang tua kerja tri ternak hewan kambing etawa kamu punya orang orang sirkelmu waktu ganti sirkel,positif,2025-02-24 17:30:13+00:00,3133
betul kalau kuota kipk nya banyak nyisa biasa universitas gede kayak ui ipb lain kadang daftar review orang orang moga kamu,positif,2025-02-24 16:53:31+00:00,3134
tau sih swasta harus enggak kipk kampus sedia ngelowongin kursi buat ada kipk biar orang tetap kuliah gratis walaupun enggak negeri,positif,2025-02-24 16:52:49+00:00,3135
hi mau tanya dong buat timeline isi lengkapin akun snpmb dulu permanen baru daftar kipk terus snbt kipk dulu baru buat akun snpmb mohon cerah yall thankss,positif,2025-02-24 16:33:14+00:00,3136
kalau snbp nya lolos wajib ambil enggak sih enggak ikut snbt tahun depan kipk nya enggak apply kalau buat snbt lengkap dulu kipk nya baru daftar snbt,negatif,2025-02-24 16:28:17+00:00,3137
tuh salah satu mhs terima kipk kampus nah kan panas topik efisiensi dana didik kemarin yaudah gue dor sekali hayo kip ancam cabut tuh bagaimana lu responnya langsung iya anjir aku padahal cuma tinggal berapa semester,positif,2025-02-24 15:42:44+00:00,3138
kak mau tanya kalau kipk buat dokter bagaimana dicover full terus laku buat dokter enggak tahun,positif,2025-02-24 15:25:22+00:00,3139
haloooo aku bikin akun pas rama hati tntng savekipk benar aku akun cuma gembok ngomong-ngomong aku salah satu mahasiswa terima kipk makan bikin akun baru buat bantu naikin hati,positif,2025-02-24 14:43:31+00:00,3140
alhamdulillah aku kayak allah pantas mau urus kipk kuliah anak tolak,positif,2025-02-24 14:29:44+00:00,3141
orang tua ku bilang minta sktm daftar kipk doang kak aku bingung kok jadi bulan sktm tuh paling lama minggu terus baru kalo aju dtks bulan bakal aku tanya anw terima kasih kak jawabb,positif,2025-02-24 13:48:51+00:00,3142
kalau tiket konser dibeliin teman anak kipk ngonser enggak wkwkwkwkwk,negatif,2025-02-24 13:46:36+00:00,3143
sok were basically saying potong subsidi ptn potong kipk triliun buat korupsi doang,negatif,2025-02-26 23:01:31+00:00,3144
kalo anisganjar maju enggak mbak enggak huru hara lpg melon kemarin bukan bahlil angkat kyany enggak stafsus tambahantdk mangkas dana efisiensi buat nama danantara kipk dihapuskampus negeri gdpt dana perintah bumn ngantor wifi dicabutdkk,positif,2025-02-26 22:42:39+00:00,3145
kocak kipk telat cair malah salah kabim kipk telat cair kendala atasatasnya banyak noh ptsptn sering telat cair kabim sini cuma asih info jauh mana kipk kapan cair kalau masalah internal jangan bawa nama organisasi gede,negatif,2025-02-26 19:25:34+00:00,3146
admin akun kipk salah akun enggak sih,negatif,2025-02-26 15:32:43+00:00,3147
kipk kipk nya sekarang kontol hidup bagaimana cok info kerja dong,negatif,2025-02-26 14:58:57+00:00,3148
jends sender kan anak kipk nah hp sender akhir sering banget error mau cek konterdi servis uang soal kalau minta orang tua kalau misal cair uang kipknya kalo jadi mending tukar tambah dibenerin dulu hpnya no salty,negatif,2025-02-26 14:36:17+00:00,3149
bagaimana aku mau aju kipk terus pakai foto rumah alamat rumah nya kan sesuai ktp amp kakak nah alamat rumah nene memang numpang situ keluarga rumah nene tuh bilang gede jadi takut enggak terima kipk ada beasiswa aku juang,positif,2025-02-26 13:28:34+00:00,3150
kok heran mau teman sama orang problematik tau tiap jalan sama ketemu musuh mulu buset malang kali musuh pernah kena spill base ub gegara dugem pakai duit kipk indah diri selalu optimis tutup mata,negatif,2025-02-26 13:27:18+00:00,3151
sangka anak kipk nipu orang haha sangka sih kalau soal duit pepet semua bakal dianggep halal,negatif,2025-02-26 13:09:28+00:00,3152
kipk kapan cair laptop rusak butuh banget,negatif,2025-02-26 12:29:50+00:00,3153
gym member tenfit edop hedon nak mintak kipk terus pulo ukt smester bayar sama sekali wkwkkwkwkkwkwkkw,positif,2025-02-26 12:19:09+00:00,3154
dm aku kak aku gapyear serta kipk,positif,2025-02-26 12:10:28+00:00,3155
golek kipk enggak jalur mandiri,negatif,2025-02-26 11:58:40+00:00,3156
kasihan banget kipk mundur cowok susah tahan hidup enggak tega banget sumpah perintah ngeblokir webnya tuh danantara dzolim banget allah,positif,2025-02-26 11:44:56+00:00,3157
yaallah hadiah ultah enggak butuh banyak cuman butuh lolos snbp kipk yaallah,negatif,2025-02-28 22:36:26+00:00,3158
allah moga lulus kipk amp snbp maret,positif,2025-02-28 21:20:03+00:00,3159
proses tuh nder buat semester genap coba cek web kipk,negatif,2025-02-28 17:41:23+00:00,3160
eh eh perihal aju kipk kampus aku baru aju perubahasan smt pddiktinya kocak kocakk,negatif,2025-02-28 17:07:49+00:00,3161
gila gue mulai nolak ptn amp beasiswa kipk punya pasu samping enggak ekspek bakal tahan tahu jalan sekarang panti asuh sendiri kali ikut gym putus buat dibehel amp cabut gigi cover keluar juta tempo bulan,positif,2025-02-28 15:48:49+00:00,3162
sedih banget tunggu benar butuh kipk sisi foya beli produk apple uang negara,negatif,2025-02-28 15:10:46+00:00,3163
kipk ta,negatif,2025-02-28 13:35:21+00:00,3164
aduh anjing ngapa sih perintah asih bantu buat orang miskin doang hah kamu pikir tengah enggak ngesot ngesot pns enggak daftar kipk memang pns sejahtera gaji sama tppny telat telat tahi lah ribet banget tengah butuh woi,negatif,2025-02-28 13:16:49+00:00,3165
ness ges sini anak kipk lulus semester enggak sender pengin tanya,positif,2025-02-28 13:10:18+00:00,3166
teman - teman sorry bukan tanya kipk sekolah span ptkin enggak diupload padahal pakai pdf kompres ukur nya,positif,2025-02-28 12:53:18+00:00,3167
moga hari kipk sem genap aju allah amin,positif,2025-03-02 23:07:54+00:00,3168
moga besok kamu renkarnasi jadi korban miskin struktural enggak kipk enggak bayar ukt soal subsidi kena efisiensi enggak rit based soal miskin enggak akses layak nyokap kamu antri gas kg langka bokap kamu okok kena lay off amp demen judol,negatif,2025-03-02 19:37:44+00:00,3169
kok tumben kipk cair,negatif,2025-03-02 16:39:39+00:00,3170
moga owner kamu tipikal baik lembut hati jelasin kamu anak kipk cair,positif,2025-03-02 16:39:35+00:00,3171
oo pakai foto kartu kipk aku kira buat sktm,positif,2025-03-02 16:17:30+00:00,3172
saran aku coba kamu deeptalk sama ortumu kamu diskusin soal biaya kamu ikut bantu bayar ukt adekmu apply beasiswa kayak kipk beasiswa lain nder,positif,2025-03-02 16:15:40+00:00,3173
uner sih nder beberapa prodi kipk jadi murah kalau fk,negatif,2025-03-02 15:49:30+00:00,3174
efisiensi didik rill gais walaupun embel dana kipk beasiswa enggak potong tetap kampus larang nyalain lampu pas ajar koridor jam gelap terus dana riset potong wkwkwkwkwk perintah dzolim syukur bukan masuk bagi,positif,2025-03-02 14:19:28+00:00,3175
jadi seleksi kipk kampus laku registrasi bayar ukt ospek jadi misal mampu enggak lolos langsung undur diri bayar ukt dulu,positif,2025-03-02 14:19:17+00:00,3176
allah nder lu know lama aku bayar kost sering nunggak alias bilang pas kipk cair moga sama sama kuat akhir ngomong-ngomong kamu angk berapa kalau mau tanya soal kipk dm aku deh demis tahun lalu kamadiksi entar kasih info,positif,2025-03-02 13:24:40+00:00,3177
kipk cair sender bu yuk bantu abisin pad,positif,2025-03-02 13:18:19+00:00,3178
mimi kama kipkorir sikubali hii kununua nunua maziwa,positif,2025-03-02 12:56:19+00:00,3179
aku sempat ikut simak ui sama itb gratis sempat daftar kipk enggak lolos aku enggak jawab soalsoalnya jadi punya biaya minim buat kuliah jadi timbang jadi balik pilih sesuai mampu segala sisi,positif,2025-03-02 12:44:04+00:00,3180
